Data,Filial,Código do Cliente,Código do Produto,Quantidade,Preço,Valor Total
44492,Canário,C8214,P8123,267,11,2937
44493,Canário,C1335,P3206,243,120,29160
44493,Canário,C1434,P4196,377,139,52403
44493,Canário,C1540,P4042,248,124,30752
44493,Canário,C2295,P4558,244,161,39284
44493,Canário,C2562,P5313,190,17,3230
44493,Canário,C4381,P6099,85,25,2125
44493,Canário,C5049,P8286,97,54,5238
44493,Canário,C5511,P4381,39,188,7332
44493,Canário,C6433,P1808,90,113,10170
44493,Canário,C6501,P1928,178,98,17444
44493,Canário,C6527,P1103,235,70,16450
44493,Canário,C7151,P7107,252,76,19152
44493,Canário,C7637,P4013,153,117,17901
44493,Canário,C7696,P7202,288,29,8352
44493,Canário,C8379,P1868,390,141,54990
44493,Canário,C8903,P5391,41,198,8118
44494,Canário,C1240,P6909,307,117,35919
44494,Canário,C2592,P7071,21,22,462
44494,Canário,C2651,P1261,157,126,19782
44494,Canário,C3063,P1589,148,158,23384
44494,Canário,C7848,P6542,145,183,26535
44494,Canário,C8908,P5884,71,99,7029
44494,Canário,C8945,P8446,105,196,20580
44494,Canário,C9280,P6921,222,95,21090
44494,Canário,C9910,P7727,261,147,38367
44494,Canário,C9918,P3749,138,16,2208
44494,Canário,C9978,P2157,340,87,29580
44495,Canário,C1629,P9899,289,55,15895
44495,Canário,C2231,P7475,162,24,3888
44495,Canário,C5931,P4930,75,14,1050
44495,Canário,C6417,P9181,176,78,13728
44495,Canário,C6741,P3361,243,30,7290
44495,Canário,C6812,P9211,137,146,20002
44495,Canário,C8873,P5886,303,183,55449
44495,Canário,C9510,P9768,144,168,24192
44496,Canário,C1363,P6309,92,101,9292
44496,Canário,C2187,P2455,125,49,6125
44496,Canário,C2709,P8813,26,12,312
44496,Canário,C6062,P6788,254,68,17272
44496,Canário,C6176,P7601,287,193,55391
44496,Canário,C6442,P2646,325,153,49725
44496,Canário,C7140,P7628,168,109,18312
44496,Canário,C8451,P5190,51,23,1173
44496,Canário,C8458,P5248,138,151,20838
44496,Canário,C9479,P9808,173,147,25431
44496,Canário,C9845,P6588,71,91,6461
44497,Canário,C1148,P3904,260,189,49140
44497,Canário,C1401,P9034,83,56,4648
44497,Canário,C2104,P8818,338,58,19604
44497,Canário,C3319,P5410,377,186,70122
44497,Canário,C3328,P3086,55,32,1760
44497,Canário,C3557,P4570,60,86,5160
44497,Canário,C3853,P1664,204,200,40800
44497,Canário,C5367,P3934,343,138,47334
44497,Canário,C6737,P3031,171,178,30438
44497,Canário,C7025,P1268,186,135,25110
44497,Canário,C8037,P8152,152,94,14288
44497,Canário,C8234,P3057,205,26,5330
44497,Canário,C8880,P2961,315,71,22365
44497,Canário,C9497,P1107,203,111,22533
44498,Canário,C2400,P2312,216,68,14688
44498,Canário,C4759,P7210,66,54,3564
44498,Canário,C5526,P7822,338,112,37856
44498,Canário,C6280,P7138,375,178,66750
44498,Canário,C6447,P7793,364,176,64064
44498,Canário,C7987,P5929,178,131,23318
44498,Canário,C8262,P6451,328,157,51496
44498,Canário,C8637,P4962,11,57,627
44499,Canário,C7421,P5660,273,177,48321
44499,Canário,C7825,P3821,145,98,14210
44499,Canário,C9330,P7214,256,28,7168
44500,Canário,C2225,P4143,117,81,9477
44500,Canário,C2950,P1409,49,184,9016
44500,Canário,C4214,P6823,147,142,20874
44500,Canário,C6837,P3438,146,91,13286
44500,Canário,C7104,P9592,218,34,7412
44500,Canário,C7264,P7645,144,148,21312
44500,Canário,C9379,P5526,182,78,14196
44501,Canário,C2035,P6604,351,185,64935
44501,Canário,C4802,P3537,121,83,10043
44501,Canário,C5658,P1752,158,36,5688
44501,Canário,C6824,P9941,346,128,44288
44501,Canário,C7523,P8032,221,68,15028
44501,Canário,C8393,P6817,274,91,24934
44502,Canário,C1573,P9308,60,80,4800
44502,Canário,C2794,P3557,270,12,3240
44502,Canário,C2950,P1572,399,41,16359
44502,Canário,C5241,P3040,170,87,14790
44502,Canário,C5827,P9481,362,142,51404
44502,Canário,C9674,P8929,135,101,13635
44502,Canário,C9902,P4248,391,60,23460
44502,Canário,C9953,P4979,133,95,12635
44503,Canário,C1108,P6738,196,42,8232
44503,Canário,C1121,P2799,262,187,48994
44503,Canário,C1142,P7172,298,113,33674
44503,Canário,C3676,P7547,57,186,10602
44503,Canário,C4703,P7202,387,187,72369
44503,Canário,C5924,P5506,313,38,11894
44503,Canário,C6134,P3525,357,179,63903
44503,Canário,C8184,P5814,155,92,14260
44503,Canário,C8247,P6642,172,148,25456
44504,Canário,C1119,P3689,47,157,7379
44504,Canário,C1297,P9840,45,73,3285
44504,Canário,C2356,P3017,221,86,19006
44504,Canário,C3056,P7273,237,120,28440
44504,Canário,C3581,P3450,78,154,12012
44504,Canário,C3750,P3670,124,188,23312
44504,Canário,C4050,P8603,107,34,3638
44504,Canário,C5537,P6897,355,116,41180
44504,Canário,C6647,P2007,231,134,30954
44504,Canário,C7421,P8531,165,31,5115
44504,Canário,C7458,P3747,390,105,40950
44504,Canário,C8081,P9751,16,111,1776
44504,Canário,C8166,P9715,292,53,15476
44504,Canário,C8596,P5396,30,160,4800
44504,Canário,C8634,P1813,213,14,2982
44505,Canário,C2030,P6872,181,155,28055
44505,Canário,C2978,P9619,139,103,14317
44505,Canário,C3392,P5457,80,61,4880
44505,Canário,C4671,P2441,192,90,17280
44505,Canário,C6237,P7552,105,47,4935
44505,Canário,C7254,P7584,292,75,21900
44505,Canário,C8264,P3794,169,14,2366
44505,Canário,C8565,P3782,259,161,41699
44505,Canário,C9381,P1071,164,143,23452
44505,Canário,C9541,P3614,141,140,19740
44505,Canário,C9864,P2739,101,174,17574
44506,Canário,C1607,P1503,22,20,440
44506,Canário,C1703,P9819,66,20,1320
44506,Canário,C2900,P6566,308,191,58828
44506,Canário,C3164,P1138,215,102,21930
44506,Canário,C4124,P9835,25,165,4125
44506,Canário,C4676,P2189,106,26,2756
44506,Canário,C5614,P2003,321,48,15408
44506,Canário,C6439,P5059,220,54,11880
44506,Canário,C7175,P6167,362,97,35114
44506,Canário,C7446,P9050,240,171,41040
44506,Canário,C8645,P4163,189,25,4725
44506,Canário,C9268,P8220,132,95,12540
44507,Canário,C2722,P5815,44,171,7524
44507,Canário,C4260,P5586,150,62,9300
44507,Canário,C4546,P2603,309,196,60564
44507,Canário,C4920,P2751,284,31,8804
44507,Canário,C5593,P2575,177,12,2124
44507,Canário,C7417,P9110,168,192,32256
44507,Canário,C8278,P9472,35,23,805
44507,Canário,C8685,P6452,238,15,3570
44507,Canário,C9245,P1428,280,185,51800
44508,Canário,C1866,P3253,15,150,2250
44508,Canário,C3139,P3035,190,191,36290
44508,Canário,C3341,P2943,222,140,31080
44508,Canário,C3392,P9819,205,35,7175
44508,Canário,C4179,P7004,80,181,14480
44508,Canário,C5626,P1063,205,147,30135
44508,Canário,C5909,P4952,41,64,2624
44508,Canário,C5919,P4283,301,78,23478
44508,Canário,C7061,P3116,371,78,28938
44508,Canário,C7880,P7769,375,125,46875
44508,Canário,C9514,P6855,134,15,2010
44508,Canário,C9568,P8806,123,63,7749
44508,Canário,C9707,P7432,297,141,41877
44508,Canário,C9982,P7044,372,154,57288
44509,Canário,C2053,P8736,273,80,21840
44509,Canário,C2243,P3583,239,76,18164
44509,Canário,C3561,P3149,283,53,14999
44509,Canário,C4423,P8021,100,192,19200
44509,Canário,C5179,P4046,45,154,6930
44509,Canário,C5776,P1583,121,39,4719
44509,Canário,C6999,P4397,388,198,76824
44509,Canário,C8112,P7325,204,95,19380
44509,Canário,C8701,P9295,244,118,28792
44509,Canário,C8912,P5225,153,127,19431
44509,Canário,C9198,P2988,37,34,1258
44509,Canário,C9725,P9385,127,82,10414
44510,Canário,C2141,P9629,132,79,10428
44510,Canário,C2335,P6915,202,101,20402
44510,Canário,C2337,P3334,226,40,9040
44510,Canário,C2529,P1801,356,181,64436
44510,Canário,C2816,P9018,81,96,7776
44510,Canário,C4425,P5640,82,101,8282
44510,Canário,C4902,P2760,272,121,32912
44510,Canário,C7512,P9478,346,19,6574
44510,Canário,C8226,P1248,269,14,3766
44510,Canário,C8900,P5128,269,105,28245
44510,Canário,C8959,P9227,89,31,2759
44511,Canário,C1554,P6187,148,170,25160
44511,Canário,C2121,P4965,212,195,41340
44511,Canário,C2165,P1439,91,176,16016
44511,Canário,C3386,P5434,26,73,1898
44511,Canário,C3786,P3556,100,100,10000
44511,Canário,C5221,P6810,225,193,43425
44511,Canário,C5451,P7547,114,92,10488
44511,Canário,C5631,P5918,360,21,7560
44511,Canário,C5693,P3891,227,128,29056
44511,Canário,C6386,P4779,165,80,13200
44511,Canário,C8062,P9321,295,100,29500
44512,Canário,C1968,P1279,364,163,59332
44512,Canário,C3372,P4573,127,44,5588
44512,Canário,C4861,P8122,50,17,850
44512,Canário,C6718,P4890,184,106,19504
44512,Canário,C7726,P3190,195,177,34515
44512,Canário,C7897,P3429,139,63,8757
44512,Canário,C8170,P5132,348,17,5916
44512,Canário,C8442,P3525,175,17,2975
44512,Canário,C9495,P2809,14,187,2618
44513,Canário,C1600,P1625,27,38,1026
44513,Canário,C1928,P2897,207,140,28980
44513,Canário,C3060,P6889,69,200,13800
44513,Canário,C4170,P1252,219,62,13578
44513,Canário,C5963,P1228,155,163,25265
44513,Canário,C6409,P9334,58,97,5626
44513,Canário,C8903,P3819,284,76,21584
44514,Canário,C1963,P7549,375,178,66750
44514,Canário,C2622,P9204,169,31,5239
44514,Canário,C2810,P8087,344,94,32336
44514,Canário,C4698,P8558,383,123,47109
44514,Canário,C6099,P1924,173,140,24220
44514,Canário,C6417,P9101,261,75,19575
44514,Canário,C6432,P2780,309,130,40170
44514,Canário,C6774,P1768,356,163,58028
44514,Canário,C7349,P5568,297,57,16929
44514,Canário,C8615,P8146,143,110,15730
44514,Canário,C9175,P1467,386,111,42846
44514,Canário,C9741,P5935,67,181,12127
44515,Canário,C1105,P5259,332,73,24236
44515,Canário,C1408,P3321,246,136,33456
44515,Canário,C1760,P3586,236,119,28084
44515,Canário,C2270,P9393,21,54,1134
44515,Canário,C2289,P7147,75,70,5250
44515,Canário,C3169,P5718,229,114,26106
44515,Canário,C3780,P3825,321,69,22149
44515,Canário,C4022,P4659,93,180,16740
44515,Canário,C4714,P6002,264,138,36432
44515,Canário,C5142,P8554,71,27,1917
44515,Canário,C8475,P5920,95,119,11305
44515,Canário,C8621,P1748,206,185,38110
44515,Canário,C9273,P6200,63,49,3087
44515,Canário,C9689,P9403,102,72,7344
44516,Canário,C1016,P3765,26,116,3016
44516,Canário,C1048,P5834,29,121,3509
44516,Canário,C1068,P2861,257,24,6168
44516,Canário,C1380,P6235,323,105,33915
44516,Canário,C1434,P7441,196,188,36848
44516,Canário,C1869,P2706,281,182,51142
44516,Canário,C2745,P5748,196,67,13132
44516,Canário,C3340,P6866,248,13,3224
44516,Canário,C3373,P2044,285,193,55005
44516,Canário,C3581,P4846,262,175,45850
44516,Canário,C5615,P3255,55,63,3465
44516,Canário,C6169,P9572,318,47,14946
44516,Canário,C7662,P1014,396,199,78804
44517,Canário,C1840,P3220,50,19,950
44517,Canário,C2150,P5830,102,92,9384
44517,Canário,C2911,P5203,226,94,21244
44517,Canário,C3418,P8428,238,187,44506
44517,Canário,C3810,P3183,235,132,31020
44517,Canário,C4803,P1658,347,98,34006
44517,Canário,C4888,P5223,107,144,15408
44517,Canário,C6773,P2821,99,182,18018
44517,Canário,C6934,P8674,66,134,8844
44517,Canário,C7693,P9228,251,65,16315
44517,Canário,C8047,P8021,297,162,48114
44517,Canário,C8802,P9282,19,163,3097
44517,Canário,C8912,P5113,362,122,44164
44517,Canário,C8929,P4502,317,73,23141
44518,Canário,C2216,P1896,82,158,12956
44518,Canário,C3285,P2659,11,29,319
44518,Canário,C3346,P7523,236,153,36108
44518,Canário,C3591,P4795,322,54,17388
44518,Canário,C4013,P4454,183,100,18300
44518,Canário,C4226,P7748,190,174,33060
44518,Canário,C4443,P7026,279,32,8928
44518,Canário,C6288,P9388,147,144,21168
44518,Canário,C7618,P4249,243,68,16524
44518,Canário,C7705,P6633,334,186,62124
44518,Canário,C8676,P6426,28,80,2240
44519,Canário,C1077,P2791,27,51,1377
44519,Canário,C3715,P6140,182,165,30030
44519,Canário,C4862,P1411,175,146,25550
44519,Canário,C5355,P6920,320,117,37440
44519,Canário,C5837,P6933,65,170,11050
44519,Canário,C6712,P5011,190,123,23370
44519,Canário,C7321,P3553,224,42,9408
44519,Canário,C7720,P6166,350,143,50050
44519,Canário,C8799,P3716,171,81,13851
44519,Canário,C8898,P3051,113,123,13899
44519,Canário,C9295,P9245,215,94,20210
44519,Canário,C9658,P7660,14,164,2296
44520,Canário,C2155,P4086,173,99,17127
44520,Canário,C2622,P8474,187,163,30481
44520,Canário,C2712,P3532,368,110,40480
44520,Canário,C3726,P8035,316,169,53404
44520,Canário,C4862,P3520,208,130,27040
44520,Canário,C4984,P8447,43,111,4773
44520,Canário,C5331,P7473,278,38,10564
44520,Canário,C7424,P7871,247,59,14573
44520,Canário,C7757,P8728,383,49,18767
44520,Canário,C8645,P4521,373,124,46252
44520,Canário,C9108,P2725,348,51,17748
44520,Canário,C9412,P1987,221,84,18564
44521,Canário,C1583,P8268,130,134,17420
44521,Canário,C1737,P7918,161,98,15778
44521,Canário,C1824,P7448,103,77,7931
44521,Canário,C2181,P9860,314,129,40506
44521,Canário,C3192,P4890,131,140,18340
44521,Canário,C3282,P7748,354,116,41064
44521,Canário,C3496,P2951,45,12,540
44521,Canário,C3538,P7952,184,135,24840
44521,Canário,C3760,P8177,144,91,13104
44521,Canário,C4080,P5628,14,105,1470
44521,Canário,C4837,P8563,216,126,27216
44521,Canário,C5359,P9212,210,192,40320
44521,Canário,C5538,P4273,73,166,12118
44521,Canário,C5623,P7092,108,57,6156
44521,Canário,C7233,P3714,109,63,6867
44521,Canário,C7305,P3873,385,133,51205
44521,Canário,C7618,P3666,85,152,12920
44521,Canário,C9417,P2934,92,182,16744
44522,Canário,C5032,P6013,244,196,47824
44522,Canário,C6240,P3747,155,168,26040
44522,Canário,C6563,P2417,273,195,53235
44522,Canário,C6666,P1790,12,131,1572
44522,Canário,C7928,P7185,211,48,10128
44522,Canário,C8432,P6335,216,179,38664
44522,Canário,C8570,P7796,249,163,40587
44522,Canário,C9785,P6788,205,42,8610
44523,Canário,C2368,P1542,348,176,61248
44523,Canário,C4704,P3249,222,165,36630
44523,Canário,C6981,P8202,85,60,5100
44523,Canário,C6998,P6845,315,47,14805
44523,Canário,C8877,P3041,202,171,34542
44523,Canário,C9742,P6732,350,190,66500
44524,Canário,C2697,P6578,361,48,17328
44524,Canário,C2752,P5694,100,190,19000
44524,Canário,C3833,P5353,345,112,38640
44524,Canário,C6410,P4585,391,66,25806
44524,Canário,C7227,P4273,213,181,38553
44524,Canário,C7635,P7872,398,83,33034
44524,Canário,C7942,P2208,277,79,21883
44525,Canário,C3620,P2514,179,45,8055
44525,Canário,C3781,P2676,138,142,19596
44525,Canário,C4479,P6912,255,134,34170
44525,Canário,C5207,P5852,278,66,18348
44525,Canário,C5242,P1341,96,56,5376
44525,Canário,C5697,P5178,384,91,34944
44525,Canário,C6657,P8475,69,68,4692
44525,Canário,C7595,P1691,200,31,6200
44525,Canário,C7628,P8269,153,153,23409
44525,Canário,C7631,P8288,52,196,10192
44525,Canário,C8049,P2964,222,77,17094
44525,Canário,C9777,P8983,211,95,20045
44526,Canário,C1041,P3263,234,48,11232
44526,Canário,C1052,P8759,244,157,38308
44526,Canário,C1467,P9561,366,47,17202
44526,Canário,C2471,P5732,55,92,5060
44526,Canário,C2991,P9962,25,28,700
44526,Canário,C3918,P6227,305,68,20740
44526,Canário,C5710,P1693,292,52,15184
44526,Canário,C6011,P8735,308,72,22176
44526,Canário,C7316,P2039,328,124,40672
44526,Canário,C8385,P4003,215,158,33970
44526,Canário,C8531,P8831,326,33,10758
44526,Canário,C9064,P2231,394,98,38612
44526,Canário,C9095,P1445,249,155,38595
44527,Canário,C1140,P3961,93,109,10137
44527,Canário,C3758,P2938,212,106,22472
44527,Canário,C5027,P3135,41,68,2788
44527,Canário,C5213,P7254,382,170,64940
44527,Canário,C5866,P7216,188,152,28576
44527,Canário,C7214,P7630,379,121,45859
44527,Canário,C7362,P2732,272,74,20128
44527,Canário,C7599,P5182,48,77,3696
44527,Canário,C8942,P3449,18,168,3024
44528,Canário,C1861,P1189,229,127,29083
44528,Canário,C2101,P6513,52,122,6344
44528,Canário,C3698,P2583,327,99,32373
44528,Canário,C4835,P5868,260,89,23140
44528,Canário,C5097,P5384,60,80,4800
44528,Canário,C6220,P1499,285,132,37620
44528,Canário,C6265,P7428,397,120,47640
44528,Canário,C6309,P2702,317,130,41210
44528,Canário,C7956,P1140,235,77,18095
44528,Canário,C9872,P1551,347,85,29495
44529,Canário,C1956,P6649,123,179,22017
44529,Canário,C2414,P4360,68,14,952
44529,Canário,C4804,P5163,173,103,17819
44529,Canário,C8609,P8901,82,87,7134
44530,Canário,C2209,P2487,63,87,5481
44530,Canário,C3046,P6094,79,121,9559
44530,Canário,C3587,P6151,318,181,57558
44530,Canário,C4278,P6585,24,126,3024
44530,Canário,C5586,P9818,17,44,748
44530,Canário,C6459,P1277,159,87,13833
44530,Canário,C7153,P7129,279,162,45198
44530,Canário,C7206,P8625,36,12,432
44530,Canário,C8882,P8658,217,106,23002
44530,Canário,C8931,P2770,367,40,14680
44530,Canário,C9308,P6701,74,69,5106
44530,Canário,C9383,P8989,282,166,46812
44531,Canário,C1033,P3221,282,17,4794
44531,Canário,C1980,P9258,333,69,22977
44531,Canário,C2809,P2153,71,189,13419
44531,Canário,C2848,P9679,287,27,7749
44531,Canário,C3732,P9034,354,121,42834
44531,Canário,C4027,P1619,158,117,18486
44531,Canário,C4109,P1109,303,11,3333
44531,Canário,C5852,P1262,181,90,16290
44531,Canário,C5897,P6737,60,72,4320
44531,Canário,C6590,P1934,380,170,64600
44531,Canário,C7149,P1400,82,32,2624
44531,Canário,C7382,P7867,168,60,10080
44531,Canário,C8902,P1630,337,90,30330
44531,Canário,C9065,P6756,87,120,10440
44531,Canário,C9115,P6579,144,141,20304
44531,Canário,C9591,P2044,143,184,26312
44532,Canário,C2286,P9448,178,158,28124
44532,Canário,C3340,P9932,366,108,39528
44532,Canário,C3897,P8924,328,112,36736
44532,Canário,C5630,P8091,146,199,29054
44532,Canário,C6558,P8120,260,200,52000
44532,Canário,C7582,P6555,343,187,64141
44532,Canário,C7827,P1718,396,104,41184
44532,Canário,C8517,P2586,44,14,616
44532,Canário,C9495,P7837,341,122,41602
44532,Canário,C9822,P5346,298,73,21754
44533,Canário,C1220,P3903,315,63,19845
44533,Canário,C1273,P7054,263,82,21566
44533,Canário,C1345,P4359,390,13,5070
44533,Canário,C1531,P4877,75,11,825
44533,Canário,C3234,P6939,71,25,1775
44533,Canário,C3453,P5036,100,146,14600
44533,Canário,C3490,P2199,399,155,61845
44533,Canário,C3868,P9893,330,146,48180
44533,Canário,C4343,P7739,347,88,30536
44533,Canário,C4706,P6155,146,158,23068
44533,Canário,C5269,P7749,171,46,7866
44533,Canário,C5734,P1028,152,126,19152
44533,Canário,C7024,P8453,166,153,25398
44533,Canário,C7486,P6203,299,74,22126
44533,Canário,C7487,P9058,57,22,1254
44533,Canário,C8390,P7076,253,145,36685
44533,Canário,C9472,P2245,57,183,10431
44533,Canário,C9645,P2958,132,118,15576
44533,Canário,C9666,P8986,360,21,7560
44534,Canário,C2173,P5943,346,133,46018
44534,Canário,C2342,P6617,233,173,40309
44534,Canário,C2557,P7985,65,163,10595
44534,Canário,C5167,P7649,213,188,40044
44534,Canário,C5781,P3830,129,59,7611
44534,Canário,C6835,P4769,158,15,2370
44534,Canário,C7204,P4878,337,147,49539
44534,Canário,C7568,P4493,94,188,17672
44534,Canário,C8468,P8637,243,128,31104
44534,Canário,C9495,P5145,150,32,4800
44535,Canário,C1702,P1225,261,26,6786
44535,Canário,C2204,P6065,275,11,3025
44535,Canário,C2997,P1797,105,122,12810
44535,Canário,C3174,P8694,219,194,42486
44535,Canário,C3401,P1159,326,14,4564
44535,Canário,C4217,P4138,240,41,9840
44535,Canário,C5789,P3142,99,31,3069
44535,Canário,C7560,P9835,133,147,19551
44535,Canário,C8245,P9756,301,150,45150
44535,Canário,C8436,P1767,15,48,720
44535,Canário,C8835,P6780,57,91,5187
44535,Canário,C9743,P2891,367,173,63491
44536,Canário,C1315,P5471,61,53,3233
44536,Canário,C2142,P7347,291,131,38121
44536,Canário,C5313,P8586,175,192,33600
44536,Canário,C5665,P6450,248,43,10664
44536,Canário,C7888,P6597,364,133,48412
44536,Canário,C9459,P5602,223,123,27429
44537,Canário,C1091,P6136,276,68,18768
44537,Canário,C1405,P7584,167,64,10688
44537,Canário,C2963,P8418,319,116,37004
44537,Canário,C3576,P1744,85,39,3315
44537,Canário,C4932,P4325,396,120,47520
44537,Canário,C5795,P4253,320,177,56640
44537,Canário,C6191,P7592,272,200,54400
44537,Canário,C6647,P9794,267,110,29370
44538,Canário,C1423,P9537,388,197,76436
44538,Canário,C2997,P9469,221,51,11271
44538,Canário,C3685,P3265,45,44,1980
44538,Canário,C4157,P9346,47,170,7990
44538,Canário,C5066,P1712,32,142,4544
44538,Canário,C5772,P9315,227,25,5675
44538,Canário,C7291,P6823,330,164,54120
44538,Canário,C7314,P5070,23,81,1863
44538,Canário,C7748,P5280,391,155,60605
44538,Canário,C8322,P5771,341,94,32054
44538,Canário,C8666,P2668,253,186,47058
44538,Canário,C8669,P4342,343,15,5145
44538,Canário,C8730,P8915,293,181,53033
44538,Canário,C9008,P9001,109,51,5559
44538,Canário,C9178,P5186,336,18,6048
44539,Canário,C1040,P1512,386,163,62918
44539,Canário,C1587,P6572,213,49,10437
44539,Canário,C2161,P7517,396,185,73260
44539,Canário,C3289,P6525,177,79,13983
44539,Canário,C5068,P6385,330,116,38280
44539,Canário,C5919,P5307,296,139,41144
44539,Canário,C7123,P8712,317,114,36138
44539,Canário,C7595,P9849,35,159,5565
44539,Canário,C7719,P1739,53,72,3816
44539,Canário,C9038,P4614,88,195,17160
44540,Canário,C1294,P4261,191,130,24830
44540,Canário,C1945,P2548,298,91,27118
44540,Canário,C2936,P2659,312,183,57096
44540,Canário,C3702,P2071,234,79,18486
44540,Canário,C3771,P3847,122,42,5124
44540,Canário,C3910,P3672,253,91,23023
44540,Canário,C4459,P8297,137,12,1644
44540,Canário,C6346,P7568,219,70,15330
44540,Canário,C6617,P9252,138,173,23874
44540,Canário,C7298,P7044,374,149,55726
44540,Canário,C7618,P1640,95,23,2185
44540,Canário,C7665,P8043,338,60,20280
44540,Canário,C9873,P3856,215,119,25585
44541,Canário,C1339,P7498,112,27,3024
44541,Canário,C3256,P7455,382,28,10696
44541,Canário,C4430,P5956,148,92,13616
44541,Canário,C5629,P1069,98,137,13426
44541,Canário,C7596,P2212,342,178,60876
44541,Canário,C9655,P7122,102,18,1836
44542,Canário,C2955,P9577,324,56,18144
44542,Canário,C3441,P6028,383,91,34853
44542,Canário,C4930,P8832,189,99,18711
44542,Canário,C5225,P5472,101,15,1515
44542,Canário,C5852,P3403,91,76,6916
44542,Canário,C8064,P7509,39,64,2496
44542,Canário,C8684,P9438,50,108,5400
44542,Canário,C9020,P5078,309,101,31209
44543,Canário,C2986,P6390,262,171,44802
44543,Canário,C3674,P1094,161,178,28658
44543,Canário,C4713,P7154,185,109,20165
44543,Canário,C5544,P3812,147,190,27930
44543,Canário,C6203,P7122,132,20,2640
44543,Canário,C7207,P4493,169,36,6084
44543,Canário,C7239,P6562,173,42,7266
44544,Canário,C1178,P5553,36,42,1512
44544,Canário,C3565,P5427,168,75,12600
44544,Canário,C3780,P7541,116,30,3480
44544,Canário,C5477,P5800,91,189,17199
44544,Canário,C5518,P6000,397,47,18659
44544,Canário,C6038,P5285,83,94,7802
44544,Canário,C6860,P4267,367,138,50646
44544,Canário,C7918,P8535,287,92,26404
44544,Canário,C9354,P6097,12,140,1680
44544,Canário,C9478,P2043,137,164,22468
44544,Canário,C9775,P1247,313,70,21910
44545,Canário,C3594,P5076,356,96,34176
44545,Canário,C4485,P2543,45,191,8595
44545,Canário,C5283,P7768,296,11,3256
44545,Canário,C5624,P3447,351,90,31590
44545,Canário,C5882,P2470,121,181,21901
44545,Canário,C6306,P4549,188,21,3948
44545,Canário,C7456,P4348,28,161,4508
44545,Canário,C8718,P5688,119,158,18802
44546,Canário,C1068,P5831,326,21,6846
44546,Canário,C3418,P4052,107,161,17227
44546,Canário,C5564,P5947,224,32,7168
44546,Canário,C5640,P7781,199,122,24278
44546,Canário,C5667,P9811,15,42,630
44546,Canário,C7455,P6893,395,109,43055
44546,Canário,C7944,P6218,111,135,14985
44546,Canário,C9133,P6490,242,48,11616
44546,Canário,C9442,P1300,252,93,23436
44547,Canário,C1848,P8357,239,126,30114
44547,Canário,C3484,P4608,139,110,15290
44547,Canário,C5076,P7531,192,19,3648
44547,Canário,C5129,P6627,32,118,3776
44547,Canário,C6053,P2127,298,151,44998
44547,Canário,C6456,P1469,230,191,43930
44547,Canário,C7390,P7700,280,179,50120
44547,Canário,C8076,P1931,48,137,6576
44547,Canário,C8569,P6694,77,143,11011
44547,Canário,C9180,P9292,219,172,37668
44547,Canário,C9241,P4410,328,140,45920
44547,Canário,C9750,P2398,172,195,33540
44547,Canário,C9936,P6972,356,112,39872
44548,Canário,C2340,P6211,11,74,814
44548,Canário,C4029,P2303,258,122,31476
44548,Canário,C4210,P5638,295,174,51330
44548,Canário,C4537,P9292,103,176,18128
44548,Canário,C4632,P3643,355,53,18815
44548,Canário,C5211,P5372,61,48,2928
44548,Canário,C7145,P1137,311,129,40119
44548,Canário,C7207,P4055,70,126,8820
44548,Canário,C7761,P3482,366,94,34404
44548,Canário,C8430,P9724,95,43,4085
44548,Canário,C8645,P8982,285,49,13965
44548,Canário,C8995,P3537,367,136,49912
44548,Canário,C9011,P7871,215,167,35905
44548,Canário,C9311,P5005,157,175,27475
44548,Canário,C9328,P3194,154,155,23870
44548,Canário,C9554,P1803,111,27,2997
44549,Canário,C2878,P7903,152,69,10488
44549,Canário,C4981,P1488,139,52,7228
44549,Canário,C6098,P3255,185,64,11840
44549,Canário,C7439,P5266,90,74,6660
44549,Canário,C7503,P3713,89,39,3471
44549,Canário,C7579,P7656,96,113,10848
44549,Canário,C7646,P6867,110,85,9350
44549,Canário,C7704,P6457,371,85,31535
44549,Canário,C8719,P4360,236,87,20532
44550,Canário,C1063,P6099,155,181,28055
44550,Canário,C2760,P5559,89,120,10680
44550,Canário,C3101,P2892,336,176,59136
44550,Canário,C3564,P9642,77,97,7469
44550,Canário,C4732,P8396,322,33,10626
44550,Canário,C7258,P4950,161,18,2898
44550,Canário,C7396,P6865,36,199,7164
44550,Canário,C8315,P8763,238,156,37128
44550,Canário,C8752,P2847,263,31,8153
44550,Canário,C9481,P6297,235,79,18565
44550,Canário,C9604,P6733,20,177,3540
44551,Canário,C1560,P6846,265,162,42930
44551,Canário,C2261,P6611,230,122,28060
44551,Canário,C2272,P1452,48,63,3024
44551,Canário,C3131,P4196,324,175,56700
44551,Canário,C4014,P7296,326,187,60962
44551,Canário,C4368,P4725,66,74,4884
44551,Canário,C4839,P9606,109,38,4142
44551,Canário,C5216,P4082,365,61,22265
44551,Canário,C5438,P2198,293,33,9669
44551,Canário,C6018,P8146,64,186,11904
44551,Canário,C6215,P5906,266,67,17822
44551,Canário,C6600,P4204,50,178,8900
44551,Canário,C7664,P6874,256,91,23296
44551,Canário,C7723,P9773,117,46,5382
44551,Canário,C9611,P3645,74,16,1184
44552,Canário,C1096,P9986,308,21,6468
44552,Canário,C1295,P5365,101,193,19493
44552,Canário,C2903,P6477,152,82,12464
